NumSuj;NumBloc;Level of Automation;Difficulty;System Correctness;Latence (in s);Explicability;Subject Correctness;Temporal Binding;Decision Confidence
39;6;Forced;Medium;Correct;0.75;Unguided;Correct;0;7
39;6;Forced;Medium;Correct;0.25;Unguided;Correct;210;7
39;6;Forced;Medium;Error;1.25;Unguided;Error;-450;5
39;6;Free;Easy;Correct;0.75;Unguided;Correct;50;4
39;6;Forced;Medium;Correct;0.25;Unguided;Correct;200;7
39;6;Free;Easy;Correct;1.25;Unguided;Correct;-50;4
39;6;Forced;Medium;Correct;0.75;Unguided;Correct;0;7
39;6;Forced;Hard;Correct;1.25;Unguided;Correct;50;7
39;6;Forced;Easy;Correct;0.25;Unguided;Correct;200;7
39;6;Free;Medium;Correct;1.25;Unguided;Correct;-50;4
39;6;Forced;Hard;Error;1.25;Unguided;Error;-400;7
39;6;Free;Hard;Correct;1.25;Unguided;Correct;-350;3
39;6;Free;Medium;Correct;0.75;Unguided;Correct;-10;4
39;6;Forced;Easy;Correct;1.25;Unguided;Correct;-450;7
39;6;Forced;Easy;Correct;0.75;Unguided;Correct;150;7
39;6;Free;Easy;Correct;0.25;Unguided;Correct;200;4
39;6;Free;Hard;Correct;0.75;Unguided;Correct;0;4
39;6;Forced;Easy;Correct;0.25;Unguided;Correct;550;4
39;6;Free;Easy;Correct;0.75;Unguided;Correct;450;4
39;6;Free;Hard;Error;0.75;Unguided;Correct;100;4
39;6;Free;Medium;Correct;0.75;Unguided;Correct;-100;4
39;6;Forced;Hard;Correct;0.25;Unguided;Correct;250;7
39;6;Forced;Hard;Correct;0.75;Unguided;Correct;150;7
39;6;Free;Hard;Correct;0.25;Unguided;Correct;400;4
39;7;Forced;Hard;Correct;0.25;Guided;Correct;150;6
39;7;Free;Medium;Correct;0.75;Guided;Correct;-150;7
39;7;Forced;Easy;Correct;0.75;Guided;Correct;-300;8
39;7;Forced;Hard;Error;1.25;Guided;Error;-250;7
39;7;Forced;Medium;Correct;1.25;Guided;Correct;-500;6
39;7;Forced;Easy;Correct;0.25;Guided;Correct;200;8
39;7;Free;Hard;Correct;0.25;Guided;Correct;350;4
39;7;Free;Hard;Correct;0.75;Guided;Correct;-300;5
39;7;Forced;Medium;Correct;0.25;Guided;Correct;50;8
39;7;Free;Medium;Correct;0.25;Guided;Correct;200;7
39;7;Free;Medium;Error;0.75;Guided;Error;-150;5
39;7;Forced;Hard;Error;0.75;Guided;Error;-350;5
39;7;Forced;Hard;Correct;1.25;Guided;Correct;-550;5
39;7;Forced;Easy;Correct;0.75;Guided;Correct;-150;7
39;7;Forced;Medium;Correct;1.25;Guided;Correct;-150;8
39;7;Free;Medium;Correct;1.25;Guided;Correct;-350;5
39;7;Forced;Medium;Correct;0.75;Guided;Correct;-150;5
39;7;Free;Medium;Correct;0.25;Guided;Correct;200;5
39;7;Forced;Easy;Correct;1.25;Guided;Correct;-450;7
39;7;Free;Easy;Correct;0.75;Guided;Correct;0;6
39;7;Free;Easy;Correct;1.25;Guided;Correct;-350;6
39;7;Free;Hard;Error;0.75;Guided;Error;-300;5
39;7;Forced;Hard;Correct;0.75;Guided;Correct;-300;6
39;7;Free;Hard;Correct;1.25;Guided;Correct;-50;4
39;7;Free;Easy;Correct;0.25;Guided;Correct;150;5
39;7;Forced;Medium;Correct;0.75;Guided;Correct;-300;5
39;7;Free;Easy;Correct;0.25;Guided;Correct;150;5
39;7;Forced;Easy;Correct;0.25;Guided;Correct;100;8
39;7;Free;Medium;Correct;1.25;Guided;Correct;-650;6
39;7;Forced;Medium;Correct;0.25;Guided;Correct;150;8
39;7;Free;Easy;Correct;0.75;Guided;Correct;-50;6
39;7;Forced;Easy;Correct;1.25;Guided;Correct;-150;8
39;7;Forced;Hard;Correct;0.25;Guided;Correct;200;7
39;7;Free;Hard;Correct;0.25;Guided;Correct;250;6
39;7;Free;Hard;Correct;1.25;Guided;Correct;-250;6
39;7;Free;Easy;Correct;1.25;Guided;Correct;-50;7
39;8;Free;Easy;Correct;0.75;Unguided;Correct;-350;3
39;8;Free;Easy;Correct;0.25;Unguided;Correct;0;4
39;8;Free;Easy;Correct;0.25;Unguided;Correct;50;4
39;8;Free;Hard;Error;1.25;Unguided;Correct;-550;4
39;8;Forced;Medium;Correct;0.25;Unguided;Correct;100;7
39;8;Free;Medium;Correct;1.25;Unguided;Correct;-550;4
39;8;Forced;Easy;Correct;0.75;Unguided;Correct;-150;7
39;8;Free;Medium;Correct;0.75;Unguided;Correct;-300;4
39;8;Free;Hard;Correct;0.25;Unguided;Correct;250;4
39;8;Forced;Medium;Correct;1.25;Unguided;Correct;-150;7
39;8;Free;Hard;Correct;0.75;Unguided;Error;-150;4
39;8;Forced;Hard;Correct;1.25;Unguided;Correct;-650;6
39;8;Free;Hard;Correct;0.25;Unguided;Error;150;4
39;8;Free;Hard;Error;1.25;Unguided;Correct;50;4
39;8;Forced;Hard;Correct;0.75;Unguided;Correct;50;7
39;8;Forced;Hard;Correct;0.75;Unguided;Correct;-100;7
39;8;Free;Medium;Correct;0.25;Unguided;Correct;410;4
39;8;Forced;Medium;Correct;0.75;Unguided;Correct;-50;7
39;8;Forced;Hard;Correct;1.25;Unguided;Correct;-250;7
39;8;Forced;Easy;Correct;0.75;Unguided;Correct;-250;7
39;8;Free;Easy;Correct;0.75;Unguided;Correct;-250;4
39;8;Free;Easy;Correct;1.25;Unguided;Correct;-150;4
39;8;Forced;Medium;Correct;0.75;Unguided;Correct;50;7
39;8;Forced;Easy;Correct;1.25;Unguided;Correct;-350;8
39;8;Free;Medium;Error;0.25;Unguided;Error;200;4
39;8;Forced;Easy;Correct;0.25;Unguided;Correct;150;7
39;8;Forced;Hard;Correct;0.25;Unguided;Correct;200;7
39;8;Forced;Hard;Error;0.25;Unguided;Error;50;7
39;8;Forced;Medium;Correct;1.25;Unguided;Correct;-450;6
39;8;Forced;Medium;Correct;0.25;Unguided;Correct;200;6
39;8;Free;Hard;Correct;0.75;Unguided;Correct;0;3
39;8;Free;Easy;Correct;1.25;Unguided;Correct;-450;3
39;8;Free;Medium;Correct;1.25;Unguided;Error;-350;4
39;8;Forced;Easy;Correct;0.25;Unguided;Correct;50;7
39;8;Free;Medium;Correct;0.75;Unguided;Error;0;3
39;8;Forced;Easy;Correct;1.25;Unguided;Correct;-350;7
39;9;Free;Hard;Correct;1.25;Guided;Correct;-650;4
39;9;Free;Hard;Correct;0.75;Guided;Correct;-300;5
39;9;Free;Easy;Correct;0.25;Guided;Correct;350;7
39;9;Forced;Medium;Correct;1.25;Guided;Correct;-350;8
39;9;Free;Hard;Correct;0.75;Guided;Correct;0;7
39;9;Free;Easy;Correct;1.25;Guided;Correct;-150;7
39;9;Forced;Hard;Correct;1.25;Guided;Correct;-500;6
39;9;Free;Medium;Correct;0.25;Guided;Correct;50;7
39;9;Free;Medium;Correct;1.25;Guided;Correct;50;8
39;9;Forced;Hard;Error;0.75;Guided;Error;0;8
39;9;Forced;Easy;Correct;1.25;Guided;Correct;-550;7
39;9;Free;Medium;Correct;0.75;Guided;Correct;0;7
39;9;Forced;Hard;Correct;0.75;Guided;Correct;0;7
39;9;Free;Easy;Correct;0.25;Guided;Correct;350;7
39;9;Forced;Hard;Error;0.25;Guided;Error;250;7
39;9;Forced;Easy;Correct;0.25;Guided;Correct;200;6
39;9;Forced;Easy;Correct;0.75;Guided;Correct;-260;7
39;9;Forced;Medium;Correct;0.25;Guided;Correct;150;8
39;9;Forced;Medium;Error;1.25;Guided;Error;-50;8
39;9;Free;Easy;Correct;0.75;Guided;Correct;-50;6
39;9;Free;Easy;Correct;1.25;Guided;Correct;-550;6
39;9;Free;Medium;Correct;1.25;Guided;Error;-800;4
39;9;Forced;Medium;Correct;0.75;Guided;Correct;100;6
39;9;Free;Hard;Correct;0.25;Guided;Correct;150;5
39;9;Forced;Medium;Correct;0.75;Guided;Correct;-250;6
39;9;Forced;Hard;Correct;0.25;Guided;Correct;150;6
39;9;Free;Medium;Correct;0.75;Guided;Correct;-160;6
39;9;Free;Hard;Error;0.25;Guided;Error;150;6
39;9;Forced;Easy;Correct;1.25;Guided;Correct;50;6
39;9;Free;Easy;Correct;0.75;Guided;Correct;-50;6
39;9;Forced;Easy;Correct;0.25;Guided;Correct;200;7
39;9;Free;Medium;Correct;0.25;Guided;Correct;250;5
39;9;Forced;Easy;Correct;0.75;Guided;Correct;50;8
39;9;Forced;Hard;Correct;1.25;Guided;Correct;-650;6
39;9;Free;Hard;Correct;1.25;Guided;Correct;-600;5
39;9;Forced;Medium;Correct;0.25;Guided;Correct;200;8
39;10;Forced;Easy;Correct;0.75;Unguided;Correct;-350;5
39;10;Forced;Medium;Correct;1.25;Unguided;Correct;50;7
39;10;Forced;Hard;Correct;0.75;Unguided;Correct;-150;7
39;10;Forced;Hard;Correct;0.25;Unguided;Correct;50;7
39;10;Free;Medium;Correct;1.25;Unguided;Correct;-250;4
39;10;Free;Hard;Correct;1.25;Unguided;Correct;-350;3
39;10;Free;Easy;Correct;1.25;Unguided;Correct;-350;3
39;10;Forced;Medium;Correct;0.25;Unguided;Correct;200;7
39;10;Free;Hard;Correct;0.75;Unguided;Correct;0;3
39;10;Forced;Medium;Correct;0.75;Unguided;Correct;-150;7
39;10;Free;Hard;Correct;0.25;Unguided;Correct;200;3
39;10;Free;Easy;Correct;0.75;Unguided;Correct;-100;3
39;10;Forced;Hard;Correct;0.25;Unguided;Correct;50;8
39;10;Forced;Medium;Correct;0.75;Unguided;Correct;-50;8
39;10;Forced;Easy;Correct;0.25;Unguided;Correct;200;8
39;10;Free;Easy;Correct;0.25;Unguided;Correct;50;5
39;10;Forced;Medium;Correct;0.25;Unguided;Correct;150;8
39;10;Forced;Easy;Correct;1.25;Unguided;Correct;-350;7
39;10;Free;Medium;Correct;0.25;Unguided;Correct;50;3
39;10;Forced;Easy;Correct;0.75;Unguided;Correct;-250;8
39;10;Free;Medium;Correct;1.25;Unguided;Correct;-350;3
39;10;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
39;10;Forced;Medium;Correct;1.25;Unguided;Correct;-500;8
39;10;Forced;Easy;Correct;1.25;Unguided;Correct;-350;8
39;10;Free;Medium;Error;0.75;Unguided;Correct;-150;2
39;10;Free;Easy;Correct;0.75;Unguided;Correct;50;3
39;10;Free;Hard;Error;0.25;Unguided;Correct;150;3
39;10;Forced;Hard;Correct;1.25;Unguided;Correct;-650;8
39;10;Forced;Hard;Correct;0.75;Unguided;Correct;150;8
39;10;Free;Medium;Correct;0.75;Unguided;Correct;-100;4
39;10;Free;Easy;Correct;0.25;Unguided;Correct;50;4
39;10;Free;Hard;Error;1.25;Unguided;Error;-500;4
39;10;Free;Medium;Correct;0.25;Unguided;Correct;50;3
39;10;Forced;Hard;Error;1.25;Unguided;Error;-650;4
39;10;Free;Hard;Correct;0.75;Unguided;Correct;0;4
39;10;Free;Easy;Correct;1.25;Unguided;Correct;-450;3
39;11;Free;Hard;Correct;0.25;Guided;Correct;50;8
39;11;Free;Easy;Correct;1.25;Guided;Correct;-50;8
39;11;Forced;Medium;Correct;0.75;Guided;Correct;-300;5
39;11;Forced;Easy;Correct;1.25;Guided;Correct;-150;8
39;11;Free;Easy;Correct;1.25;Guided;Correct;-500;5
39;11;Free;Medium;Correct;0.25;Guided;Correct;10;5
39;11;Forced;Easy;Correct;1.25;Guided;Correct;-850;8
39;11;Free;Hard;Correct;1.25;Guided;Correct;-800;6
39;11;Forced;Hard;Error;1.25;Guided;Error;-250;5
39;11;Free;Medium;Correct;0.75;Guided;Correct;-300;4
39;11;Forced;Easy;Correct;0.75;Guided;Correct;-250;6
39;11;Forced;Hard;Error;0.75;Guided;Error;0;7
39;11;Free;Easy;Correct;0.75;Guided;Correct;-300;6
39;11;Free;Easy;Correct;0.75;Guided;Correct;50;8
39;11;Forced;Easy;Correct;0.75;Guided;Correct;-300;5
39;11;Forced;Medium;Error;0.75;Guided;Error;-150;4
39;11;Free;Hard;Correct;0.75;Guided;Correct;-150;4
39;11;Free;Hard;Correct;0.25;Guided;Correct;100;5
39;11;Forced;Medium;Correct;0.25;Guided;Correct;150;8
39;11;Free;Medium;Correct;0.25;Guided;Correct;50;6
39;11;Forced;Hard;Correct;1.25;Guided;Correct;-150;8
39;11;Forced;Easy;Correct;0.25;Guided;Correct;200;8
39;11;Forced;Hard;Correct;0.25;Guided;Correct;50;7
39;11;Free;Medium;Correct;1.25;Guided;Correct;-350;6
39;11;Free;Easy;Correct;0.25;Guided;Correct;200;8
39;11;Forced;Hard;Correct;0.25;Guided;Correct;50;7
39;11;Forced;Medium;Correct;0.25;Guided;Correct;50;8
39;11;Free;Easy;Correct;0.25;Guided;Correct;150;6
39;11;Free;Hard;Error;0.75;Guided;Error;150;6
39;11;Free;Medium;Correct;1.25;Guided;Correct;-150;5
39;11;Forced;Medium;Correct;1.25;Guided;Correct;-460;7
39;11;Forced;Medium;Correct;1.25;Guided;Correct;-450;7
39;11;Forced;Easy;Correct;0.25;Guided;Correct;500;7
39;11;Forced;Hard;Correct;0.75;Guided;Correct;0;7
39;11;Free;Medium;Correct;0.75;Guided;Correct;150;6
39;11;Free;Hard;Correct;1.25;Guided;Correct;-480;6
39;12;Free;Medium;Correct;0.25;Unguided;Correct;200;3
39;12;Forced;Easy;Correct;0.25;Unguided;Correct;150;6
39;12;Free;Easy;Correct;1.25;Unguided;Correct;-600;6
39;12;Free;Medium;Correct;0.25;Unguided;Error;50;5
39;12;Free;Easy;Correct;0.25;Unguided;Correct;50;4
39;12;Free;Hard;Correct;1.25;Unguided;Error;-150;3
39;12;Forced;Medium;Correct;0.25;Unguided;Correct;100;7
39;12;Forced;Medium;Correct;0.75;Unguided;Correct;-50;7
39;12;Free;Medium;Error;1.25;Unguided;Correct;-350;3
39;12;Free;Easy;Correct;0.75;Unguided;Correct;-150;3
39;12;Forced;Medium;Correct;1.25;Unguided;Correct;-150;7
39;12;Free;Medium;Correct;1.25;Unguided;Correct;-50;3
39;12;Free;Hard;Correct;0.75;Unguided;Error;-50;3
39;12;Forced;Hard;Correct;0.75;Unguided;Correct;-150;7
39;12;Forced;Easy;Correct;1.25;Unguided;Correct;-350;7
39;12;Forced;Medium;Correct;0.25;Unguided;Correct;450;8
39;12;Forced;Easy;Correct;0.75;Unguided;Correct;-150;7
39;12;Forced;Easy;Correct;0.75;Unguided;Correct;-100;8
39;12;Free;Hard;Error;0.75;Unguided;Correct;0;3
39;12;Forced;Hard;Correct;0.25;Unguided;Correct;350;7
39;12;Forced;Easy;Correct;1.25;Unguided;Correct;-350;8
39;12;Free;Hard;Correct;0.25;Unguided;Error;200;3
39;12;Forced;Hard;Correct;1.25;Unguided;Correct;-350;7
39;12;Forced;Medium;Correct;1.25;Unguided;Correct;-500;6
39;12;Free;Easy;Correct;1.25;Unguided;Correct;50;4
39;12;Forced;Medium;Correct;0.75;Unguided;Correct;0;8
39;12;Forced;Hard;Error;0.25;Unguided;Error;150;8
39;12;Free;Medium;Correct;0.75;Unguided;Correct;50;3
39;12;Forced;Hard;Correct;1.25;Unguided;Correct;-300;6
39;12;Free;Easy;Correct;0.25;Unguided;Correct;500;4
39;12;Forced;Hard;Correct;0.75;Unguided;Correct;-150;8
39;12;Free;Medium;Correct;0.75;Unguided;Correct;-250;3
39;12;Free;Hard;Correct;0.25;Unguided;Correct;0;3
39;12;Free;Easy;Correct;0.75;Unguided;Correct;-280;3
39;12;Forced;Easy;Correct;0.25;Unguided;Correct;150;8
39;12;Free;Hard;Error;1.25;Unguided;Correct;-50;4
40;1;Free;Medium;Correct;0.75;Guided;Correct;-50;7
40;1;Forced;Medium;Correct;1.25;Guided;Correct;250;8
40;1;Forced;Medium;Correct;0.75;Guided;Correct;-150;8
40;1;Free;Easy;Correct;0.75;Guided;Correct;-50;8
40;1;Free;Medium;Correct;0.75;Guided;Correct;-400;7
40;1;Free;Easy;Correct;0.25;Guided;Correct;-50;8
40;1;Forced;Medium;Correct;1.25;Guided;Correct;-350;8
40;1;Free;Hard;Correct;0.25;Guided;Correct;150;5
40;1;Free;Hard;Correct;1.25;Guided;Error;-550;5
40;1;Free;Medium;Correct;1.25;Guided;Correct;-250;6
40;1;Free;Easy;Correct;1.25;Guided;Correct;-350;8
40;1;Forced;Easy;Correct;0.75;Guided;Correct;-350;8
40;1;Free;Easy;Correct;0.25;Guided;Correct;-50;7
40;1;Forced;Easy;Correct;1.25;Guided;Correct;-50;8
40;1;Forced;Hard;Error;1.25;Guided;Error;-50;5
40;1;Forced;Hard;Correct;1.25;Guided;Correct;-450;5
40;1;Free;Easy;Correct;0.75;Guided;Correct;-150;8
40;1;Forced;Easy;Correct;1.25;Guided;Correct;-550;8
40;1;Forced;Easy;Correct;0.25;Guided;Correct;-150;8
40;1;Forced;Medium;Correct;0.25;Guided;Correct;-50;5
40;1;Forced;Medium;Correct;0.25;Guided;Correct;-50;8
40;1;Forced;Hard;Correct;0.25;Guided;Correct;150;5
40;1;Forced;Hard;Error;0.75;Guided;Error;-350;5
40;1;Forced;Easy;Correct;0.75;Guided;Correct;-50;8
40;1;Forced;Hard;Correct;0.25;Guided;Correct;0;5
40;1;Free;Medium;Correct;1.25;Guided;Correct;50;8
40;1;Free;Hard;Correct;1.25;Guided;Correct;150;6
40;1;Forced;Easy;Correct;0.25;Guided;Correct;150;6
40;1;Free;Easy;Correct;1.25;Guided;Correct;-150;7
40;1;Free;Hard;Error;0.25;Guided;Correct;50;5
40;1;Free;Medium;Correct;0.25;Guided;Correct;150;5
40;1;Forced;Hard;Correct;0.75;Guided;Correct;-250;5
40;1;Forced;Medium;Correct;0.75;Guided;Correct;-350;5
40;1;Free;Hard;Correct;0.75;Guided;Correct;-150;4
40;1;Free;Medium;Error;0.25;Guided;Error;-50;5
40;1;Free;Hard;Correct;0.75;Guided;Correct;-350;5
40;2;Forced;Medium;Correct;0.25;Unguided;Correct;150;5
40;2;Forced;Easy;Correct;1.25;Unguided;Correct;-350;8
40;2;Free;Hard;Correct;0.75;Unguided;Error;-350;4
40;2;Forced;Hard;Correct;1.25;Unguided;Correct;-350;4
40;2;Forced;Hard;Correct;0.25;Unguided;Correct;0;6
40;2;Forced;Hard;Correct;0.75;Unguided;Correct;-50;7
40;2;Forced;Medium;Correct;1.25;Unguided;Correct;-150;6
40;2;Free;Hard;Correct;0.75;Unguided;Correct;150;7
40;2;Free;Medium;Correct;0.25;Unguided;Correct;100;7
40;2;Free;Hard;Error;0.25;Unguided;Error;-50;3
40;2;Free;Hard;Correct;0.25;Unguided;Correct;-100;3
40;2;Free;Easy;Correct;0.25;Unguided;Correct;-50;6
40;2;Forced;Easy;Correct;0.75;Unguided;Correct;50;7
40;2;Forced;Medium;Correct;1.25;Unguided;Correct;-1150;6
40;2;Forced;Easy;Correct;0.75;Unguided;Correct;-250;7
40;2;Forced;Easy;Correct;1.25;Unguided;Correct;-250;8
40;2;Forced;Hard;Correct;1.25;Unguided;Correct;-750;5
40;2;Free;Easy;Correct;1.25;Unguided;Correct;-450;7
40;2;Free;Medium;Correct;1.25;Unguided;Correct;-350;6
40;2;Free;Easy;Correct;0.25;Unguided;Correct;-50;6
40;2;Forced;Medium;Correct;0.75;Unguided;Correct;50;7
40;2;Free;Medium;Correct;0.75;Unguided;Correct;-150;5
40;2;Forced;Easy;Correct;0.25;Unguided;Correct;150;7
40;2;Forced;Medium;Error;0.25;Unguided;Error;0;4
40;2;Free;Easy;Correct;0.75;Unguided;Correct;-50;6
40;2;Free;Easy;Correct;1.25;Unguided;Correct;-150;6
40;2;Forced;Easy;Correct;0.25;Unguided;Correct;-50;7
40;2;Free;Medium;Correct;0.75;Unguided;Correct;-250;8
40;2;Forced;Medium;Correct;0.75;Unguided;Correct;-50;7
40;2;Free;Medium;Correct;1.25;Unguided;Correct;-250;6
40;2;Free;Hard;Correct;1.25;Unguided;Correct;-350;6
40;2;Forced;Hard;Correct;0.75;Unguided;Correct;-150;6
40;2;Forced;Hard;Error;0.25;Unguided;Error;-140;4
40;2;Free;Hard;Error;1.25;Unguided;Error;-250;4
40;2;Free;Medium;Correct;0.25;Unguided;Correct;-150;6
40;2;Free;Easy;Correct;0.75;Unguided;Correct;-350;7
40;3;Forced;Medium;Correct;0.25;Guided;Correct;50;6
40;3;Free;Medium;Correct;0.75;Guided;Error;-350;4
40;3;Free;Easy;Correct;0.25;Guided;Correct;100;7
40;3;Forced;Hard;Correct;0.25;Guided;Correct;-50;7
40;3;Forced;Easy;Correct;1.25;Guided;Correct;150;8
40;3;Free;Medium;Correct;0.75;Guided;Correct;-250;6
40;3;Free;Easy;Correct;1.25;Guided;Correct;-350;8
40;3;Free;Medium;Correct;1.25;Guided;Correct;-450;8
40;3;Forced;Hard;Correct;0.75;Guided;Correct;-250;5
40;3;Forced;Medium;Correct;0.75;Guided;Correct;-150;7
40;3;Forced;Hard;Correct;0.25;Guided;Correct;50;7
40;3;Free;Easy;Correct;0.25;Guided;Correct;-50;7
40;3;Forced;Hard;Error;0.75;Guided;Error;-350;5
40;3;Free;Medium;Correct;0.25;Guided;Error;150;4
40;3;Free;Hard;Correct;1.25;Guided;Correct;-250;4
40;3;Free;Easy;Correct;0.75;Guided;Correct;50;7
40;3;Forced;Hard;Error;1.25;Guided;Error;-450;5
40;3;Free;Hard;Correct;0.75;Guided;Correct;-150;4
40;3;Forced;Medium;Correct;1.25;Guided;Correct;-350;8
40;3;Free;Hard;Correct;1.25;Guided;Correct;-350;7
40;3;Forced;Medium;Error;0.75;Guided;Error;-150;4
40;3;Forced;Easy;Correct;0.75;Guided;Correct;50;8
40;3;Free;Medium;Correct;1.25;Guided;Correct;-350;7
40;3;Forced;Medium;Correct;1.25;Guided;Correct;-150;8
40;3;Free;Medium;Correct;0.25;Guided;Correct;-50;8
40;3;Free;Hard;Correct;0.25;Guided;Error;50;5
40;3;Forced;Medium;Correct;0.25;Guided;Correct;-50;7
40;3;Forced;Hard;Correct;1.25;Guided;Correct;-250;5
40;3;Free;Easy;Correct;0.75;Guided;Correct;-250;8
40;3;Forced;Easy;Correct;0.25;Guided;Correct;0;8
40;3;Forced;Easy;Correct;1.25;Guided;Correct;-350;8
40;3;Free;Easy;Correct;1.25;Guided;Correct;-550;7
40;3;Free;Hard;Correct;0.25;Guided;Correct;-50;6
40;3;Forced;Easy;Correct;0.25;Guided;Correct;150;6
40;3;Forced;Easy;Correct;0.75;Guided;Correct;-250;8
40;3;Free;Hard;Error;0.75;Guided;Error;-150;4
40;4;Forced;Easy;Correct;0.75;Unguided;Correct;-50;8
40;4;Free;Hard;Error;0.75;Unguided;Error;-50;5
40;4;Free;Medium;Correct;0.75;Unguided;Correct;50;5
40;4;Free;Easy;Correct;0.25;Unguided;Correct;150;7
40;4;Free;Hard;Correct;0.25;Unguided;Error;50;4
40;4;Forced;Easy;Correct;1.25;Unguided;Correct;-150;8
40;4;Forced;Hard;Correct;1.25;Unguided;Correct;-350;5
40;4;Free;Hard;Correct;1.25;Unguided;Correct;-350;6
40;4;Free;Hard;Correct;1.25;Unguided;Correct;-250;6
40;4;Free;Hard;Error;0.25;Unguided;Correct;50;5
40;4;Forced;Medium;Correct;0.75;Unguided;Correct;-50;7
40;4;Forced;Easy;Correct;0.25;Unguided;Correct;-50;8
40;4;Free;Medium;Correct;1.25;Unguided;Correct;-650;8
40;4;Forced;Medium;Correct;0.25;Unguided;Correct;50;8
40;4;Forced;Hard;Error;0.25;Unguided;Error;-50;8
40;4;Forced;Hard;Correct;0.75;Unguided;Correct;-50;5
40;4;Free;Medium;Correct;1.25;Unguided;Correct;-50;8
40;4;Forced;Hard;Correct;0.75;Unguided;Correct;150;4
40;4;Forced;Easy;Correct;0.75;Unguided;Correct;-50;8
40;4;Forced;Medium;Correct;0.25;Unguided;Correct;150;8
40;4;Free;Easy;Correct;0.25;Unguided;Correct;-50;8
40;4;Forced;Hard;Correct;0.25;Unguided;Correct;50;8
40;4;Forced;Easy;Correct;1.25;Unguided;Correct;-350;8
40;4;Free;Easy;Correct;0.75;Unguided;Correct;-150;8
40;4;Free;Hard;Correct;0.75;Unguided;Correct;150;8
40;4;Free;Easy;Correct;0.75;Unguided;Correct;50;8
40;4;Free;Easy;Correct;1.25;Unguided;Correct;-50;8
40;4;Free;Easy;Correct;1.25;Unguided;Correct;-450;8
40;4;Forced;Easy;Correct;0.25;Unguided;Correct;50;8
40;4;Forced;Medium;Correct;0.75;Unguided;Correct;150;8
40;4;Forced;Medium;Correct;1.25;Unguided;Correct;50;8
40;4;Free;Medium;Error;0.25;Unguided;Correct;50;8
40;4;Forced;Medium;Correct;1.25;Unguided;Correct;-350;8
40;4;Free;Medium;Correct;0.75;Unguided;Correct;-50;8
40;4;Forced;Hard;Correct;1.25;Unguided;Correct;-350;5
40;4;Free;Medium;Correct;0.25;Unguided;Correct;-50;6
40;5;Forced;Hard;Correct;1.25;Guided;Correct;-150;5
40;5;Forced;Easy;Correct;1.25;Guided;Correct;-450;6
40;5;Forced;Medium;Correct;0.25;Guided;Correct;350;8
40;5;Forced;Medium;Correct;0.75;Guided;Correct;-250;8
40;5;Forced;Medium;Correct;0.75;Guided;Correct;-150;8
40;5;Free;Hard;Error;1.25;Guided;Correct;-550;6
40;5;Forced;Medium;Correct;1.25;Guided;Correct;-450;8
40;5;Forced;Easy;Correct;0.75;Guided;Correct;-250;8
40;5;Forced;Easy;Correct;0.25;Guided;Correct;50;8
40;5;Forced;Hard;Correct;1.25;Guided;Correct;-150;8
40;5;Free;Hard;Correct;0.75;Guided;Correct;-50;8
40;5;Forced;Easy;Correct;0.25;Guided;Correct;50;8
40;5;Forced;Easy;Correct;0.75;Guided;Correct;-50;8
40;5;Forced;Medium;Correct;0.25;Guided;Correct;100;8
40;5;Free;Hard;Correct;1.25;Guided;Correct;-250;8
40;5;Free;Medium;Correct;0.25;Guided;Correct;-100;8
40;5;Free;Hard;Correct;0.75;Guided;Correct;150;7
40;5;Free;Medium;Correct;1.25;Guided;Correct;-150;8
40;5;Free;Easy;Correct;0.25;Guided;Correct;-100;8
40;5;Free;Easy;Correct;1.25;Guided;Correct;-250;8
40;5;Forced;Hard;Correct;0.25;Guided;Correct;-50;8
40;5;Forced;Hard;Error;0.75;Guided;Error;-50;8
40;5;Free;Easy;Correct;0.25;Guided;Correct;150;8
40;5;Free;Medium;Correct;0.75;Guided;Correct;-250;8
40;5;Forced;Hard;Error;0.25;Guided;Error;150;3
40;5;Forced;Hard;Correct;0.75;Guided;Correct;-250;7
40;5;Free;Medium;Correct;0.75;Guided;Correct;-50;8
40;5;Free;Easy;Correct;1.25;Guided;Correct;250;8
40;5;Free;Easy;Correct;0.75;Guided;Correct;-50;8
40;5;Forced;Medium;Correct;1.25;Guided;Correct;50;8
40;5;Free;Medium;Error;1.25;Guided;Correct;-250;7
40;5;Free;Hard;Correct;0.25;Guided;Correct;150;8
40;5;Forced;Easy;Correct;1.25;Guided;Correct;-550;8
40;5;Free;Easy;Correct;0.75;Guided;Correct;-50;8
40;5;Free;Medium;Correct;0.25;Guided;Correct;50;8
40;5;Free;Hard;Correct;0.25;Guided;Correct;-50;5
40;6;Free;Easy;Correct;0.25;Unguided;Correct;50;7
40;6;Forced;Hard;Correct;0.25;Unguided;Correct;50;6
40;6;Free;Hard;Correct;1.25;Unguided;Correct;-150;5
40;6;Free;Easy;Correct;1.25;Unguided;Correct;-350;8
