NumSuj;NumBloc;Level of Automation;Difficulty;System Correctness;Latence (in s);Explicability;Subject Correctness;Type of Control;Temporal Binding (in ms);Score of Control
19;10;Free;Hard;Error;0.75;Unguided;Error;Used;-350;5
19;10;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-850;2
19;10;Free;Medium;Correct;0.75;Unguided;Correct;Used;650;4
19;10;Forced;Medium;Correct;1.25;Unguided;Correct;Used;250;4
19;10;Forced;Medium;Correct;0.25;Unguided;Correct;Used;50;2
19;10;Free;Medium;Correct;0.25;Unguided;Correct;Used;150;1
19;10;Forced;Medium;Correct;0.25;Unguided;Correct;Used;150;1
19;10;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-350;3
19;10;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-750;3
19;10;Forced;Easy;Correct;0.25;Unguided;Correct;Used;50;4
19;10;Free;Easy;Correct;0.25;Unguided;Correct;Used;50;2
19;10;Forced;Hard;Error;0.25;Unguided;Error;Used;-150;1
19;10;Free;Medium;Correct;1.25;Unguided;Correct;Used;50;6
19;10;Free;Easy;Correct;0.75;Unguided;Correct;Used;550;7
19;10;Free;Hard;Correct;0.75;Unguided;Error;Used;-450;7
19;10;Free;Hard;Correct;0.25;Unguided;Error;Used;-150;6
19;10;Free;Medium;Error;0.75;Unguided;Error;Used;-250;3
19;10;Free;Hard;Correct;0.25;Unguided;Error;Used;550;3
19;10;Forced;Medium;Correct;1.25;Unguided;Correct;Used;250;6
19;10;Free;Easy;Correct;1.25;Unguided;Correct;Used;-350;1
19;10;Free;Medium;Correct;1.25;Unguided;Correct;Used;250;1
19;10;Forced;Hard;Correct;0.25;Unguided;Correct;Used;150;8
19;10;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-50;1
19;11;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-541;8
19;11;Free;Medium;Correct;0.25;Guided;Correct;Felt;50;3
19;11;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-750;1
19;11;Free;Medium;Correct;0.75;Guided;Correct;Felt;-50;8
19;11;Free;Medium;Correct;1.25;Guided;Correct;Felt;-50;3
19;11;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-450;3
19;11;Forced;Hard;Correct;1.25;Guided;Correct;Felt;150;2
19;11;Free;Medium;Correct;0.75;Guided;Correct;Felt;-50;6
19;11;Free;Hard;Correct;0.75;Guided;Correct;Felt;150;7
19;11;Forced;Easy;Correct;0.25;Guided;Correct;Felt;50;4
19;11;Free;Easy;Correct;1.25;Guided;Correct;Felt;-450;3
19;11;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-550;4
19;11;Forced;Medium;Error;0.25;Guided;Error;Felt;40;1
19;11;Free;Easy;Correct;0.25;Guided;Correct;Felt;50;8
19;11;Free;Hard;Correct;0.75;Guided;Correct;Felt;-250;7
19;11;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-550;7
19;11;Free;Medium;Correct;1.25;Guided;Correct;Felt;150;8
19;11;Free;Medium;Correct;0.25;Guided;Correct;Felt;50;6
19;11;Forced;Easy;Correct;0.25;Guided;Correct;Felt;250;6
19;11;Forced;Hard;Correct;0.25;Guided;Correct;Felt;-50;2
19;11;Free;Easy;Correct;1.25;Guided;Correct;Felt;250;8
19;11;Forced;Medium;Correct;1.25;Guided;Correct;Felt;250;8
19;11;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-450;6
19;11;Free;Hard;Correct;1.25;Guided;Correct;Felt;150;3
19;11;Free;Easy;Correct;0.25;Guided;Correct;Felt;-150;8
19;11;Free;Easy;Correct;0.75;Guided;Correct;Felt;150;8
19;11;Free;Hard;Correct;0.25;Guided;Error;Felt;50;3
19;11;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-550;6
19;11;Forced;Hard;Correct;0.25;Guided;Correct;Felt;-50;1
19;11;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-450;3
19;11;Forced;Hard;Error;1.25;Guided;Error;Felt;-850;2
19;11;Forced;Medium;Correct;0.25;Guided;Correct;Felt;-150;1
19;11;Free;Easy;Correct;0.75;Guided;Error;Felt;550;7
19;11;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-650;4
19;11;Free;Hard;Error;0.25;Guided;Correct;Felt;350;6
19;11;Free;Hard;Error;1.25;Guided;Error;Felt;250;3
19;12;Forced;Hard;Correct;0.75;Unguided;Correct;Used;-650;2
19;12;Free;Medium;Correct;0.75;Unguided;Correct;Used;-450;3
19;12;Free;Hard;Error;1.25;Unguided;Error;Used;50;8
19;12;Forced;Hard;Correct;0.25;Unguided;Correct;Used;-150;2
19;12;Free;Hard;Correct;0.25;Unguided;Correct;Used;-150;6
19;12;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-350;5
19;12;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-950;3
19;12;Free;Medium;Correct;0.25;Unguided;Correct;Used;50;2
19;12;Free;Medium;Correct;1.25;Unguided;Correct;Used;-850;2
19;12;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-50;4
19;12;Forced;Easy;Correct;0.75;Unguided;Correct;Used;550;3
19;12;Forced;Hard;Correct;1.25;Unguided;Correct;Used;250;3
19;12;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-250;2
19;12;Free;Hard;Error;0.75;Unguided;Correct;Used;-350;7
19;12;Forced;Hard;Error;1.25;Unguided;Error;Used;-150;2
19;12;Forced;Medium;Error;1.25;Unguided;Error;Used;-650;2
19;12;Forced;Easy;Correct;0.25;Unguided;Correct;Used;250;7
19;12;Forced;Easy;Correct;0.25;Unguided;Correct;Used;550;6
19;12;Free;Medium;Correct;0.25;Unguided;Error;Used;650;6
19;12;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-850;3
19;12;Forced;Medium;Correct;0.25;Unguided;Correct;Used;550;3
19;12;Free;Hard;Correct;1.25;Unguided;Correct;Used;-950;3
19;12;Free;Easy;Correct;0.75;Unguided;Correct;Used;-350;1
19;12;Free;Medium;Correct;0.75;Unguided;Error;Used;-150;3
19;12;Free;Hard;Correct;0.25;Unguided;Correct;Used;950;6
19;12;Free;Hard;Correct;0.75;Unguided;Error;Used;450;6
19;12;Free;Easy;Correct;0.25;Unguided;Correct;Used;-140;2
19;12;Free;Easy;Correct;1.25;Unguided;Correct;Used;250;2
19;12;Forced;Hard;Correct;0.75;Unguided;Correct;Used;-350;6
19;12;Free;Medium;Correct;1.25;Unguided;Correct;Used;50;3
19;12;Forced;Medium;Correct;0.25;Unguided;Correct;Used;1150;3
19;12;Forced;Hard;Correct;0.25;Unguided;Correct;Used;-50;1
19;12;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-450;3
19;12;Free;Easy;Correct;0.25;Unguided;Correct;Used;-50;1
19;12;Free;Easy;Correct;1.25;Unguided;Correct;Used;250;2
19;12;Free;Easy;Correct;0.75;Unguided;Correct;Used;-150;2
20;1;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-400;7
20;1;Free;Hard;Error;1.25;Guided;Error;Felt;-850;6
20;1;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-350;5
20;1;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-350;7
20;1;Forced;Medium;Correct;0.25;Guided;Correct;Felt;50;3
20;1;Free;Hard;Correct;0.75;Guided;Correct;Felt;-450;4
20;1;Free;Easy;Correct;0.25;Guided;Correct;Felt;50;4
20;1;Free;Easy;Correct;0.75;Guided;Correct;Felt;-350;5
20;1;Free;Medium;Correct;1.25;Guided;Correct;Felt;-450;6
20;1;Free;Easy;Correct;0.75;Guided;Correct;Felt;-450;7
20;1;Forced;Easy;Correct;0.25;Guided;Correct;Felt;-50;7
20;1;Free;Easy;Correct;0.25;Guided;Correct;Felt;-50;6
20;1;Free;Hard;Correct;1.25;Guided;Correct;Felt;-850;4
20;1;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-950;5
20;1;Free;Medium;Correct;0.75;Guided;Correct;Felt;-350;5
20;1;Free;Hard;Correct;0.75;Guided;Correct;Felt;-50;6
20;1;Free;Medium;Correct;0.75;Guided;Correct;Felt;-450;3
20;1;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-250;5
20;1;Forced;Hard;Correct;0.25;Guided;Correct;Felt;-50;4
20;1;Free;Easy;Correct;1.25;Guided;Correct;Felt;-950;5
20;1;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-350;5
20;1;Free;Medium;Correct;0.25;Guided;Correct;Felt;-50;5
20;1;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-450;5
20;1;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-400;6
20;1;Free;Hard;Correct;0.25;Guided;Correct;Felt;50;4
20;1;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-450;4
20;1;Forced;Hard;Error;0.25;Guided;Error;Felt;-50;5
20;1;Free;Medium;Error;1.25;Guided;Error;Felt;-850;3
20;1;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-950;4
20;1;Free;Hard;Correct;0.25;Guided;Correct;Felt;150;5
20;1;Free;Easy;Correct;1.25;Guided;Correct;Felt;-250;5
20;1;Free;Medium;Correct;0.25;Guided;Correct;Felt;50;5
20;1;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-250;5
20;1;Forced;Hard;Error;1.25;Guided;Error;Felt;-650;4
20;1;Forced;Medium;Correct;0.25;Guided;Correct;Felt;50;4
20;1;Forced;Easy;Correct;0.25;Guided;Correct;Felt;0;4
20;2;Free;Medium;Correct;1.25;Unguided;Correct;Used;-250;5
20;2;Forced;Easy;Correct;0.25;Unguided;Correct;Used;50;1
20;2;Free;Medium;Correct;0.75;Unguided;Correct;Used;-550;2
20;2;Free;Medium;Correct;0.25;Unguided;Correct;Used;50;5
20;2;Forced;Hard;Correct;0.75;Unguided;Correct;Used;150;1
20;2;Forced;Easy;Correct;0.75;Unguided;Correct;Used;450;2
20;2;Free;Hard;Correct;0.25;Unguided;Correct;Used;100;5
20;2;Free;Easy;Correct;1.25;Unguided;Correct;Used;50;1
20;2;Forced;Hard;Correct;0.25;Unguided;Correct;Used;50;2
20;2;Forced;Medium;Correct;0.25;Unguided;Correct;Used;-10;2
20;2;Free;Hard;Correct;1.25;Unguided;Error;Used;-400;4
20;2;Free;Easy;Correct;0.75;Unguided;Correct;Used;-500;1
20;2;Free;Medium;Correct;0.25;Unguided;Correct;Used;0;4
20;2;Free;Hard;Error;0.75;Unguided;Correct;Used;-350;4
20;2;Free;Hard;Correct;0.75;Unguided;Correct;Used;350;4
20;2;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-250;2
20;2;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-900;2
20;2;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-500;2
20;2;Forced;Hard;Error;0.75;Unguided;Error;Used;-500;2
20;2;Forced;Easy;Correct;0.25;Unguided;Correct;Used;50;2
20;2;Free;Easy;Correct;1.25;Unguided;Correct;Used;-650;1
20;2;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-800;2
20;2;Free;Medium;Correct;1.25;Unguided;Correct;Used;-150;5
20;2;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-850;2
20;2;Free;Easy;Correct;0.25;Unguided;Correct;Used;50;4
20;2;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-550;2
20;2;Free;Hard;Error;0.25;Unguided;Error;Used;100;5
20;2;Forced;Medium;Correct;0.25;Unguided;Correct;Used;50;2
20;2;Free;Medium;Correct;0.75;Unguided;Correct;Used;250;4
20;2;Forced;Hard;Correct;0.25;Unguided;Correct;Used;-50;2
20;2;Free;Hard;Correct;1.25;Unguided;Correct;Used;-850;4
20;2;Forced;Medium;Error;0.75;Unguided;Error;Used;-350;2
20;2;Free;Easy;Correct;0.75;Unguided;Correct;Used;-450;4
20;2;Free;Easy;Correct;0.25;Unguided;Correct;Used;150;1
20;2;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-350;2
20;2;Forced;Hard;Correct;1.25;Unguided;Correct;Used;50;2
20;3;Free;Easy;Correct;0.75;Guided;Correct;Felt;-500;4
20;3;Forced;Medium;Correct;0.25;Guided;Correct;Felt;50;3
20;3;Free;Hard;Correct;0.25;Guided;Correct;Felt;50;4
20;3;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-350;2
20;3;Free;Easy;Correct;1.25;Guided;Correct;Felt;-950;4
20;3;Free;Hard;Correct;1.25;Guided;Correct;Felt;-950;4
20;3;Free;Medium;Correct;0.25;Guided;Correct;Felt;0;4
20;3;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-350;4
20;3;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-450;4
20;3;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-550;4
20;3;Free;Hard;Correct;0.25;Guided;Correct;Felt;150;4
20;3;Free;Hard;Correct;0.75;Guided;Correct;Felt;-350;5
20;3;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-250;4
20;3;Free;Easy;Correct;0.75;Guided;Correct;Felt;-50;4
20;3;Forced;Easy;Correct;0.25;Guided;Correct;Felt;250;4
20;3;Forced;Hard;Correct;0.25;Guided;Correct;Felt;150;4
20;3;Free;Medium;Correct;0.75;Guided;Correct;Felt;-350;4
20;3;Free;Hard;Correct;1.25;Guided;Correct;Felt;-750;4
20;3;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-850;3
20;3;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-250;4
20;3;Forced;Hard;Error;0.75;Guided;Error;Felt;-250;4
20;3;Free;Medium;Correct;0.75;Guided;Correct;Felt;-350;5
20;3;Free;Hard;Error;0.75;Guided;Error;Felt;-350;4
20;3;Free;Easy;Correct;0.25;Guided;Correct;Felt;150;6
20;3;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-250;4
20;3;Free;Easy;Correct;0.25;Guided;Correct;Felt;250;5
20;3;Forced;Hard;Correct;0.25;Guided;Correct;Felt;0;4
20;3;Forced;Medium;Correct;0.25;Guided;Correct;Felt;100;4
20;3;Forced;Medium;Correct;1.25;Guided;Correct;Felt;250;4
20;3;Free;Medium;Error;1.25;Guided;Error;Felt;-250;4
20;3;Free;Easy;Correct;1.25;Guided;Correct;Felt;-550;4
20;3;Free;Medium;Correct;0.25;Guided;Correct;Felt;50;4
20;3;Forced;Hard;Correct;0.75;Guided;Correct;Felt;350;4
20;3;Forced;Hard;Error;1.25;Guided;Error;Felt;-750;4
20;3;Free;Medium;Correct;1.25;Guided;Correct;Felt;150;4
20;3;Forced;Easy;Correct;0.25;Guided;Correct;Felt;100;4
20;4;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-300;2
20;4;Free;Easy;Correct;1.25;Unguided;Error;Used;-650;1
20;4;Free;Medium;Correct;0.25;Unguided;Correct;Used;50;4
20;4;Free;Medium;Correct;1.25;Unguided;Correct;Used;-550;4
20;4;Free;Easy;Correct;0.25;Unguided;Correct;Used;50;1
20;4;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-450;2
20;4;Free;Hard;Correct;1.25;Unguided;Error;Used;-50;4
20;4;Free;Medium;Error;0.75;Unguided;Correct;Used;-400;4
20;4;Forced;Medium;Correct;0.25;Unguided;Correct;Used;150;2
20;4;Forced;Medium;Correct;0.75;Unguided;Correct;Used;150;2
20;4;Free;Hard;Correct;1.25;Unguided;Correct;Used;-150;3
20;4;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-850;3
20;4;Free;Hard;Correct;0.75;Unguided;Correct;Used;150;4
20;4;Free;Medium;Correct;0.75;Unguided;Correct;Used;150;4
20;4;Forced;Medium;Correct;0.25;Unguided;Correct;Used;50;2
20;4;Forced;Hard;Correct;0.75;Unguided;Correct;Used;150;2
20;4;Free;Easy;Correct;0.75;Unguided;Correct;Used;250;4
20;4;Forced;Hard;Error;0.25;Unguided;Error;Used;50;2
20;4;Free;Medium;Correct;0.25;Unguided;Correct;Used;50;4
20;4;Free;Medium;Correct;1.25;Unguided;Correct;Used;-850;4
20;4;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-350;2
20;4;Free;Easy;Correct;1.25;Unguided;Correct;Used;50;1
20;4;Forced;Easy;Correct;0.25;Unguided;Correct;Used;50;2
20;4;Free;Easy;Correct;0.25;Unguided;Correct;Used;0;4
20;4;Forced;Easy;Correct;0.25;Unguided;Correct;Used;-50;2
20;4;Forced;Hard;Error;0.75;Unguided;Error;Used;50;2
20;4;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-50;2
20;4;Free;Hard;Error;0.75;Unguided;Correct;Used;-350;4
20;4;Free;Easy;Correct;0.75;Unguided;Correct;Used;-250;4
20;4;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-50;1
20;4;Free;Hard;Correct;0.25;Unguided;Error;Used;350;4
20;4;Forced;Hard;Correct;0.25;Unguided;Correct;Used;150;2
20;4;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-850;2
20;4;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-650;2
20;4;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-400;1
20;4;Free;Hard;Correct;0.25;Unguided;Correct;Used;250;4
20;5;Free;Easy;Correct;0.25;Guided;Correct;Felt;100;4
20;5;Free;Medium;Correct;0.25;Guided;Correct;Felt;50;4
20;5;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-150;3
20;5;Forced;Easy;Correct;0.25;Guided;Correct;Felt;50;4
20;5;Free;Easy;Correct;1.25;Guided;Correct;Felt;-550;4
20;5;Free;Hard;Error;0.25;Guided;Correct;Felt;0;3
20;5;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-50;3
20;5;Free;Medium;Correct;0.75;Guided;Correct;Felt;50;4
20;5;Forced;Medium;Correct;0.25;Guided;Correct;Felt;0;3
20;5;Free;Medium;Correct;0.75;Guided;Correct;Felt;-450;4
20;5;Free;Medium;Correct;0.25;Guided;Correct;Felt;0;4
20;5;Free;Hard;Correct;1.25;Guided;Correct;Felt;-500;4
20;5;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-850;3
20;5;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-300;3
20;5;Forced;Easy;Correct;0.25;Guided;Correct;Felt;50;3
20;5;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-150;3
20;5;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-250;3
20;5;Free;Hard;Error;1.25;Guided;Correct;Felt;-450;4
20;5;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-750;3
20;5;Forced;Medium;Correct;0.75;Guided;Correct;Felt;0;3
20;5;Free;Medium;Correct;1.25;Guided;Error;Felt;-750;4
20;5;Free;Hard;Correct;0.75;Guided;Correct;Felt;-300;4
20;5;Free;Medium;Correct;1.25;Guided;Correct;Felt;-50;4
20;5;Forced;Hard;Correct;0.25;Guided;Correct;Felt;150;3
20;5;Free;Easy;Correct;0.75;Guided;Correct;Felt;250;4
20;5;Free;Hard;Correct;0.75;Guided;Error;Felt;-400;4
20;5;Forced;Hard;Error;0.25;Guided;Error;Felt;0;3
20;5;Free;Hard;Correct;0.25;Guided;Error;Felt;50;4
20;5;Free;Easy;Correct;0.75;Guided;Correct;Felt;-50;4
20;5;Forced;Medium;Correct;0.25;Guided;Correct;Felt;250;3
20;5;Forced;Easy;Correct;0.75;Guided;Correct;Felt;350;4
20;5;Forced;Medium;Error;1.25;Guided;Error;Felt;-750;3
20;5;Free;Easy;Correct;1.25;Guided;Correct;Felt;250;5
20;5;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-650;4
20;5;Forced;Easy;Correct;1.25;Guided;Correct;Felt;150;3
20;5;Free;Easy;Correct;0.25;Guided;Correct;Felt;250;4
20;6;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-250;2
20;6;Forced;Medium;Correct;0.25;Unguided;Correct;Used;250;2
20;6;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-250;2
20;6;Free;Easy;Correct;1.25;Unguided;Correct;Used;150;1
20;6;Free;Easy;Correct;0.25;Unguided;Correct;Used;50;1
20;6;Forced;Hard;Error;1.25;Unguided;Error;Used;-550;2
20;6;Free;Hard;Correct;0.75;Unguided;Correct;Used;-350;2
20;6;Free;Medium;Correct;0.75;Unguided;Correct;Used;-250;2
20;6;Free;Medium;Correct;1.25;Unguided;Correct;Used;-50;2
20;6;Free;Easy;Correct;0.25;Unguided;Correct;Used;100;3
20;6;Forced;Easy;Correct;0.25;Unguided;Correct;Used;100;2
20;6;Forced;Hard;Correct;0.25;Unguided;Correct;Used;50;2
20;6;Free;Medium;Correct;1.25;Unguided;Correct;Used;50;3
20;6;Forced;Hard;Correct;0.75;Unguided;Correct;Used;150;2
20;6;Forced;Hard;Correct;0.75;Unguided;Correct;Used;-50;2
20;6;Forced;Easy;Correct;1.25;Unguided;Correct;Used;150;2
20;6;Free;Hard;Correct;1.25;Unguided;Error;Used;-350;3
20;6;Free;Easy;Correct;0.75;Unguided;Correct;Used;-350;1
20;6;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-150;2
20;6;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-350;2
20;6;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-450;2
20;6;Free;Medium;Error;0.25;Unguided;Correct;Used;50;2
20;6;Free;Hard;Correct;1.25;Unguided;Correct;Used;-450;3
20;6;Forced;Hard;Correct;0.25;Unguided;Correct;Used;200;2
20;6;Free;Easy;Correct;1.25;Unguided;Correct;Used;-900;1
20;6;Forced;Medium;Correct;1.25;Unguided;Correct;Used;50;2
20;6;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-750;2
20;6;Free;Hard;Error;0.75;Unguided;Error;Used;50;2
20;6;Free;Medium;Correct;0.75;Unguided;Error;Used;-250;2
20;6;Free;Medium;Correct;0.25;Unguided;Correct;Used;300;2
20;6;Forced;Easy;Correct;0.25;Unguided;Correct;Used;200;2
20;6;Free;Easy;Correct;0.75;Unguided;Correct;Used;-350;1
20;6;Free;Hard;Error;0.25;Unguided;Correct;Used;250;3
20;6;Forced;Medium;Correct;0.25;Unguided;Correct;Used;300;2
20;6;Forced;Medium;Correct;1.25;Unguided;Correct;Used;50;2
20;6;Free;Hard;Correct;0.25;Unguided;Correct;Used;-50;3
20;7;Free;Hard;Correct;1.25;Unguided;Correct;Felt;-550;4
20;7;Free;Hard;Error;0.25;Unguided;Correct;Felt;50;3
20;7;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;-250;4
20;7;Free;Medium;Correct;0.75;Unguided;Correct;Felt;250;3
20;7;Free;Medium;Correct;0.75;Unguided;Correct;Felt;350;4
20;7;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;50;4
20;7;Free;Medium;Correct;0.25;Unguided;Correct;Felt;-50;3
20;7;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;250;6
20;7;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;150;3
20;7;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;150;5
20;7;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;150;5
20;7;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;150;5
20;7;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;50;5
20;7;Free;Hard;Error;1.25;Unguided;Error;Felt;-50;2
20;7;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;-50;3
20;7;Free;Medium;Correct;0.25;Unguided;Correct;Felt;50;5
20;7;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-250;3
20;7;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;-250;4
20;7;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-950;4
20;7;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;50;7
20;7;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;-250;5
20;7;Free;Easy;Correct;0.25;Unguided;Correct;Felt;50;7
20;7;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;-50;5
20;7;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-250;6
20;7;Free;Easy;Correct;0.75;Unguided;Correct;Felt;50;5
20;7;Free;Easy;Correct;0.25;Unguided;Correct;Felt;50;6
20;7;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-350;6
20;7;Free;Easy;Correct;0.75;Unguided;Correct;Felt;-150;6
20;7;Free;Hard;Correct;0.25;Unguided;Correct;Felt;150;2
20;7;Forced;Hard;Error;0.25;Unguided;Error;Felt;0;2
20;7;Forced;Medium;Error;0.75;Unguided;Error;Felt;-250;2
20;7;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;-450;2
20;7;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;-250;3
20;7;Free;Hard;Correct;0.75;Unguided;Correct;Felt;50;4
20;7;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-450;4
20;7;Free;Hard;Correct;0.75;Unguided;Error;Felt;-250;2
20;8;Free;Easy;Correct;0.75;Guided;Correct;Used;200;6
20;8;Free;Medium;Correct;1.25;Guided;Correct;Used;-100;7
20;8;Free;Hard;Error;0.25;Guided;Correct;Used;0;5
20;8;Forced;Medium;Correct;0.25;Guided;Correct;Used;-50;3
20;8;Free;Medium;Error;0.25;Guided;Correct;Used;100;4
20;8;Free;Medium;Correct;0.75;Guided;Correct;Used;-400;4
20;8;Forced;Medium;Correct;1.25;Guided;Correct;Used;100;4
20;8;Forced;Easy;Correct;0.75;Guided;Correct;Used;-546;4
20;8;Free;Easy;Correct;0.75;Guided;Correct;Used;-100;5
20;8;Free;Medium;Correct;1.25;Guided;Correct;Used;-700;5
20;8;Forced;Hard;Correct;0.25;Guided;Correct;Used;50;3
20;8;Free;Medium;Correct;0.25;Guided;Correct;Used;200;4
20;8;Forced;Easy;Correct;0.25;Guided;Correct;Used;50;1
20;8;Free;Hard;Correct;1.25;Guided;Correct;Used;-800;4
20;8;Free;Hard;Correct;0.75;Guided;Correct;Used;100;4
20;8;Free;Hard;Correct;0.75;Guided;Error;Used;-550;2
20;8;Free;Hard;Correct;1.25;Guided;Correct;Used;-600;2
20;8;Forced;Medium;Correct;0.25;Guided;Correct;Used;0;3
20;8;Forced;Hard;Error;0.75;Guided;Error;Used;-550;2
20;8;Forced;Medium;Correct;0.75;Guided;Correct;Used;100;6
20;8;Free;Hard;Correct;0.25;Guided;Correct;Used;100;2
20;8;Free;Easy;Correct;0.25;Guided;Correct;Used;0;7
20;8;Forced;Medium;Correct;1.25;Guided;Correct;Used;-400;4
20;8;Free;Easy;Correct;1.25;Guided;Correct;Used;-300;3
20;8;Free;Easy;Correct;0.25;Guided;Correct;Used;0;5
20;8;Forced;Hard;Correct;1.25;Guided;Correct;Used;-600;2
20;8;Forced;Easy;Correct;0.75;Guided;Correct;Used;-460;1
20;8;Forced;Hard;Error;0.75;Guided;Error;Used;-300;2
20;8;Free;Medium;Correct;0.75;Guided;Correct;Used;-300;5
20;8;Forced;Hard;Correct;0.25;Guided;Correct;Used;100;2
20;8;Forced;Easy;Correct;0.25;Guided;Correct;Used;50;3
20;8;Free;Easy;Correct;1.25;Guided;Correct;Used;0;1
20;8;Forced;Easy;Correct;1.25;Guided;Correct;Used;-1000;2
20;8;Forced;Hard;Correct;1.25;Guided;Correct;Used;-900;2
20;8;Forced;Easy;Correct;1.25;Guided;Correct;Used;-1050;2
20;8;Forced;Medium;Correct;0.75;Guided;Correct;Used;-500;4
20;9;Free;Hard;Correct;1.25;Unguided;Correct;Felt;-150;6
20;9;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-451;5
20;9;Free;Hard;Correct;0.75;Unguided;Correct;Felt;-250;5
20;9;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;50;7
20;9;Free;Hard;Correct;0.25;Unguided;Correct;Felt;50;5
